model_type,library,optimizer,threshold,dof,dof_name,with_lambda,ate,grade,n_terms
Lagrange,Lagrange+λ,Lasso,0.01,2,thetaddot,True,,C,11
Lagrange,Lagrange+λ,Lasso,0.05,0,xddot,True,,F,7
Lagrange,Lagrange+λ,Lasso,0.05,1,yddot,True,,F,7
Lagrange,Lagrange+λ,Lasso,0.05,2,thetaddot,True,,F,7
Lagrange,Lagrange+λ,Lasso,0.1,0,xddot,True,,F,5
Lagrange,Lagrange+λ,Lasso,0.1,1,yddot,True,,F,5
Lagrange,Lagrange+λ,Lasso,0.1,2,thetaddot,True,,F,5
Lagrange,Lagrange+λ,Ridge,0.0001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.0001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.0001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.0005,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.0005,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.0005,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.005,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.005,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.005,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.01,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.01,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.01,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.05,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.05,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.05,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.1,0,xddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.1,1,yddot,True,,B,20
Lagrange,Lagrange+λ,Ridge,0.1,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,ElasticNet,0.0001,0,xddot,True,,B,18
Lagrange,Lagrange+λ,ElasticNet,0.0001,1,yddot,True,,B,18
Lagrange,Lagrange+λ,ElasticNet,0.0001,2,thetaddot,True,,B,18
Lagrange,Lagrange+λ,ElasticNet,0.0005,0,xddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.0005,1,yddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.0005,2,thetaddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.001,0,xddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.001,1,yddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.001,2,thetaddot,True,,B,17
Lagrange,Lagrange+λ,ElasticNet,0.005,0,xddot,True,,A,14
Lagrange,Lagrange+λ,ElasticNet,0.005,1,yddot,True,,A,14
Lagrange,Lagrange+λ,ElasticNet,0.005,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,ElasticNet,0.01,0,xddot,True,,B,13
Lagrange,Lagrange+λ,ElasticNet,0.01,1,yddot,True,,B,13
Lagrange,Lagrange+λ,ElasticNet,0.01,2,thetaddot,True,,B,13
Lagrange,Lagrange+λ,ElasticNet,0.05,0,xddot,True,,C,11
Lagrange,Lagrange+λ,ElasticNet,0.05,1,yddot,True,,C,11
Lagrange,Lagrange+λ,ElasticNet,0.05,2,thetaddot,True,,C,11
Lagrange,Lagrange+λ,ElasticNet,0.1,0,xddot,True,,F,7
Lagrange,Lagrange+λ,ElasticNet,0.1,1,yddot,True,,F,7
Lagrange,Lagrange+λ,ElasticNet,0.1,2,thetaddot,True,,F,7
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,A,14
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.001,0,xddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,1,yddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.001,2,thetaddot,True,,B,20
Lagrange,Lagrange+λ,STLSQ,0.005,0,xddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,1,yddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.005,2,thetaddot,True,,B,16
Lagrange,Lagrange+λ,STLSQ,0.01,0,xddot,True,,B,15
Lagrange,Lagrange+λ,STLSQ,0.01,1,yddot,True,,B,15
Lagrange,Lagrange+λ,STLSQ,0.01,2,thetaddot,True,,B,15
Lagrange,Lagrange+λ,STLSQ,0.05,0,xddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,1,yddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.05,2,thetaddot,True,,B,5
Lagrange,Lagrange+λ,STLSQ,0.1,0,xddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,1,yddot,True,,C,4
Lagrange,Lagrange+λ,STLSQ,0.1,2,thetaddot,True,,C,4
Hybrid,Full,STLSQ,0.0001,0,xddot,False,0.18312424423537532,D,62
Hybrid,Full,STLSQ,0.0001,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.0001,2,thetaddot,False,0.16158750347913164,D,62
Hybrid,Full,STLSQ,0.000251,0,xddot,False,0.18312424423537532,D,62
Hybrid,Full,STLSQ,0.000251,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.000251,2,thetaddot,False,0.16158750347913164,D,62
Hybrid,Full,STLSQ,0.000631,0,xddot,False,0.18312424423537532,D,62
Hybrid,Full,STLSQ,0.000631,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.000631,2,thetaddot,False,0.16158750347913164,D,62
Hybrid,Full,STLSQ,0.001585,0,xddot,False,0.18295381422373605,D,61
Hybrid,Full,STLSQ,0.001585,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.001585,2,thetaddot,False,0.16158750347913164,D,62
Hybrid,Full,STLSQ,0.003981,0,xddot,False,0.17020173910886593,D,60
Hybrid,Full,STLSQ,0.003981,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.003981,2,thetaddot,False,0.16427238667532817,D,61
Hybrid,Full,STLSQ,0.01,0,xddot,False,0.135464511249604,C,59
Hybrid,Full,STLSQ,0.01,1,yddot,False,0.32207027236519686,D,62
Hybrid,Full,STLSQ,0.01,2,thetaddot,False,0.031285875128463786,B,50
Hybrid,Full,STLSQ,0.016681,0,xddot,False,0.135464511249604,C,59
Hybrid,Full,STLSQ,0.016681,1,yddot,False,1.0205961063031692,F,61
Hybrid,Full,STLSQ,0.016681,2,thetaddot,False,0.1946698625023613,D,39
Hybrid,Full,STLSQ,0.027826,0,xddot,False,0.11555753582946575,C,57
Hybrid,Full,STLSQ,0.027826,1,yddot,False,6.124024362350505,F,59
Hybrid,Full,STLSQ,0.027826,2,thetaddot,False,0.12875537180776972,C,29
Hybrid,Full,STLSQ,0.046416,0,xddot,False,0.15145867838233687,D,52
Hybrid,Full,STLSQ,0.046416,1,yddot,False,5.043988542514794,F,57
Hybrid,Full,STLSQ,0.046416,2,thetaddot,False,0.006809749275849491,A,9
Hybrid,Full,STLSQ,0.077426,0,xddot,False,0.015561041284963668,B,49
Hybrid,Full,STLSQ,0.077426,1,yddot,False,2.3791923925072074,F,55
Hybrid,Full,STLSQ,0.077426,2,thetaddot,False,0.004642133155362268,A,2
Hybrid,Full,STLSQ,0.129155,0,xddot,False,0.1629200715270382,D,26
Hybrid,Full,STLSQ,0.129155,1,yddot,False,1.2275790591967661,F,40
Hybrid,Full,STLSQ,0.129155,2,thetaddot,False,0.004642133155362268,A,2
Hybrid,Full,STLSQ,0.215443,0,xddot,False,0.12005066836634128,C,25
Hybrid,Full,STLSQ,0.215443,1,yddot,False,2.3719030476647966,F,18
Hybrid,Full,STLSQ,0.215443,2,thetaddot,False,0.004642133155362268,A,2
Hybrid,Full,STLSQ,0.359381,0,xddot,False,0.11723713671205598,C,8
Hybrid,Full,STLSQ,0.359381,1,yddot,False,2.1895704092603494,F,1
Hybrid,Full,STLSQ,0.359381,2,thetaddot,False,0.004642133155362268,A,2
Hybrid,Full,STLSQ,0.599484,0,xddot,False,0.04605317528379345,B,3
Hybrid,Full,STLSQ,0.599484,1,yddot,False,2.1895704092603494,F,1
Hybrid,Full,STLSQ,0.599484,2,thetaddot,False,0.06404043216155576,C,1
Hybrid,Full,STLSQ,1.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,STLSQ,1.0,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,STLSQ,1.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,STLSQ,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,STLSQ,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,STLSQ,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,STLSQ,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,STLSQ,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,STLSQ,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,STLSQ,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,STLSQ,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,STLSQ,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,SR3_L1,0.0001,0,xddot,False,0.1832306370529516,D,61
Hybrid,Full,SR3_L1,0.0001,1,yddot,False,0.32257274833649824,D,63
Hybrid,Full,SR3_L1,0.0001,2,thetaddot,False,0.1617883601216885,D,62
Hybrid,Full,SR3_L1,0.000251,0,xddot,False,0.18339178896470273,D,61
Hybrid,Full,SR3_L1,0.000251,1,yddot,False,0.32346277197968215,D,63
Hybrid,Full,SR3_L1,0.000251,2,thetaddot,False,0.1620916755864796,D,62
Hybrid,Full,SR3_L1,0.000631,0,xddot,False,0.18379734063164882,D,61
Hybrid,Full,SR3_L1,0.000631,1,yddot,False,0.32575120790576834,D,62
Hybrid,Full,SR3_L1,0.000631,2,thetaddot,False,0.16285510273565024,D,62
Hybrid,Full,SR3_L1,0.001585,0,xddot,False,0.18481551269969032,D,61
Hybrid,Full,SR3_L1,0.001585,1,yddot,False,0.3317947692169156,D,62
Hybrid,Full,SR3_L1,0.001585,2,thetaddot,False,0.1646317359422695,D,61
Hybrid,Full,SR3_L1,0.003981,0,xddot,False,0.18737283049725806,D,61
Hybrid,Full,SR3_L1,0.003981,1,yddot,False,0.34872304219304884,D,62
Hybrid,Full,SR3_L1,0.003981,2,thetaddot,False,0.16839549537315193,D,61
Hybrid,Full,SR3_L1,0.01,0,xddot,False,0.19363816400328399,D,60
Hybrid,Full,SR3_L1,0.01,1,yddot,False,0.4003260945686448,D,62
Hybrid,Full,SR3_L1,0.01,2,thetaddot,False,0.16258187320927103,D,56
Hybrid,Full,SR3_L1,0.016681,0,xddot,False,0.19682691686952933,D,60
Hybrid,Full,SR3_L1,0.016681,1,yddot,False,0.46784006959835767,D,61
Hybrid,Full,SR3_L1,0.016681,2,thetaddot,False,0.16333525112712252,D,52
Hybrid,Full,SR3_L1,0.027826,0,xddot,False,0.2019143274625363,D,57
Hybrid,Full,SR3_L1,0.027826,1,yddot,False,0.5899086737027567,F,61
Hybrid,Full,SR3_L1,0.027826,2,thetaddot,False,0.17300555818839172,D,51
Hybrid,Full,SR3_L1,0.046416,0,xddot,False,0.22405982966541493,D,45
Hybrid,Full,SR3_L1,0.046416,1,yddot,False,0.8102625821277694,F,61
Hybrid,Full,SR3_L1,0.046416,2,thetaddot,False,0.1507204536124152,D,39
Hybrid,Full,SR3_L1,0.077426,0,xddot,False,0.2681858094232699,D,42
Hybrid,Full,SR3_L1,0.077426,1,yddot,False,1.1795178733884872,F,58
Hybrid,Full,SR3_L1,0.077426,2,thetaddot,False,0.0356255811679765,B,24
Hybrid,Full,SR3_L1,0.129155,0,xddot,False,0.3349334738657429,D,39
Hybrid,Full,SR3_L1,0.129155,1,yddot,False,1.6957546144757756,F,55
Hybrid,Full,SR3_L1,0.129155,2,thetaddot,False,0.013544812967080726,B,14
Hybrid,Full,SR3_L1,0.215443,0,xddot,False,0.2862808198259343,D,31
Hybrid,Full,SR3_L1,0.215443,1,yddot,False,2.9157318432598864,F,54
Hybrid,Full,SR3_L1,0.215443,2,thetaddot,False,0.12958956570373834,C,7
Hybrid,Full,SR3_L1,0.359381,0,xddot,False,0.14140909299945145,C,13
Hybrid,Full,SR3_L1,0.359381,1,yddot,False,3.6931328009908335,F,52
Hybrid,Full,SR3_L1,0.359381,2,thetaddot,False,0.3738103487433542,D,5
Hybrid,Full,SR3_L1,0.599484,0,xddot,False,0.0207036864001165,B,4
Hybrid,Full,SR3_L1,0.599484,1,yddot,False,5.196969512186327,F,47
Hybrid,Full,SR3_L1,0.599484,2,thetaddot,False,0.00034657136016515036,A,1
Hybrid,Full,SR3_L1,1.0,0,xddot,False,0.01821708227966098,B,2
Hybrid,Full,SR3_L1,1.0,1,yddot,False,8.172930669462998,F,39
Hybrid,Full,SR3_L1,1.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,SR3_L1,3.162278,0,xddot,False,0.01821708430184712,B,2
Hybrid,Full,SR3_L1,3.162278,1,yddot,False,2.9602299909922896,F,13
Hybrid,Full,SR3_L1,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,SR3_L1,10.0,0,xddot,False,0.018217090697053337,B,2
Hybrid,Full,SR3_L1,10.0,1,yddot,False,1.7743692086518346,F,4
Hybrid,Full,SR3_L1,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,SR3_L1,31.622777,0,xddot,False,0.018217110920709313,B,2
Hybrid,Full,SR3_L1,31.622777,1,yddot,False,1.7732289740318816,F,4
Hybrid,Full,SR3_L1,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,LASSO,0.0001,0,xddot,False,0.06541514735328179,C,44
Hybrid,Full,LASSO,0.0001,1,yddot,False,1.7533452576442692,F,47
Hybrid,Full,LASSO,0.0001,2,thetaddot,False,0.0644319356002442,C,36
Hybrid,Full,LASSO,0.000251,0,xddot,False,0.008233907443205556,A,40
Hybrid,Full,LASSO,0.000251,1,yddot,False,1.7927921461089347,F,44
Hybrid,Full,LASSO,0.000251,2,thetaddot,False,0.04909069079228331,B,32
Hybrid,Full,LASSO,0.000631,0,xddot,False,0.010192666254014719,B,33
Hybrid,Full,LASSO,0.000631,1,yddot,False,1.821930917150922,F,32
Hybrid,Full,LASSO,0.000631,2,thetaddot,False,0.0228342540404706,B,24
Hybrid,Full,LASSO,0.001585,0,xddot,False,0.010423677498006127,B,28
Hybrid,Full,LASSO,0.001585,1,yddot,False,2.0254396673238397,F,27
Hybrid,Full,LASSO,0.001585,2,thetaddot,False,0.0006810710809924953,A,17
Hybrid,Full,LASSO,0.003981,0,xddot,False,0.007005432660541612,A,29
Hybrid,Full,LASSO,0.003981,1,yddot,False,2.1569787107843403,F,25
Hybrid,Full,LASSO,0.003981,2,thetaddot,False,0.005101313226600641,A,14
Hybrid,Full,LASSO,0.01,0,xddot,False,0.010956277775398968,B,22
Hybrid,Full,LASSO,0.01,1,yddot,False,2.2653327196189816,F,19
Hybrid,Full,LASSO,0.01,2,thetaddot,False,0.006447978203439786,A,9
Hybrid,Full,LASSO,0.016681,0,xddot,False,0.024827055370929652,B,17
Hybrid,Full,LASSO,0.016681,1,yddot,False,2.2654847459988123,F,17
Hybrid,Full,LASSO,0.016681,2,thetaddot,False,0.013146054280043572,B,6
Hybrid,Full,LASSO,0.027826,0,xddot,False,0.027316952054934916,B,13
Hybrid,Full,LASSO,0.027826,1,yddot,False,2.2649973961050383,F,14
Hybrid,Full,LASSO,0.027826,2,thetaddot,False,0.01978292088433104,B,7
Hybrid,Full,LASSO,0.046416,0,xddot,False,0.01984383937351343,B,10
Hybrid,Full,LASSO,0.046416,1,yddot,False,2.2617728014995766,F,10
Hybrid,Full,LASSO,0.046416,2,thetaddot,False,0.027250578839150063,B,8
Hybrid,Full,LASSO,0.077426,0,xddot,False,0.006908824236470033,A,7
Hybrid,Full,LASSO,0.077426,1,yddot,False,2.2477836851627178,F,9
Hybrid,Full,LASSO,0.077426,2,thetaddot,False,0.03781943633502891,B,7
Hybrid,Full,LASSO,0.129155,0,xddot,False,0.007996167761241627,A,7
Hybrid,Full,LASSO,0.129155,1,yddot,False,2.2072915068400487,F,6
Hybrid,Full,LASSO,0.129155,2,thetaddot,False,0.05581242231058724,C,7
Hybrid,Full,LASSO,0.215443,0,xddot,False,0.008984639801943297,A,3
Hybrid,Full,LASSO,0.215443,1,yddot,False,2.144905461396089,F,5
Hybrid,Full,LASSO,0.215443,2,thetaddot,False,0.06816492610148508,C,6
Hybrid,Full,LASSO,0.359381,0,xddot,False,0.012743711856554825,B,3
Hybrid,Full,LASSO,0.359381,1,yddot,False,2.0149783677969544,F,3
Hybrid,Full,LASSO,0.359381,2,thetaddot,False,0.0413793941564193,B,5
Hybrid,Full,LASSO,0.599484,0,xddot,False,0.019007899164281566,B,2
Hybrid,Full,LASSO,0.599484,1,yddot,False,1.8209866103349426,F,1
Hybrid,Full,LASSO,0.599484,2,thetaddot,False,0.005267645167089967,A,1
Hybrid,Full,LASSO,1.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,LASSO,1.0,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,LASSO,1.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,LASSO,3.162278,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,LASSO,3.162278,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,LASSO,3.162278,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,LASSO,10.0,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,LASSO,10.0,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,LASSO,10.0,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,LASSO,31.622777,0,xddot,False,0.020208838951497003,B,0
Hybrid,Full,LASSO,31.622777,1,yddot,False,1.685102995189718,F,0
Hybrid,Full,LASSO,31.622777,2,thetaddot,False,0.021410357931226948,B,0
Hybrid,Full,Ridge,0.0001,0,xddot,False,0.1785047621266618,D,62
Hybrid,Full,Ridge,0.0001,1,yddot,False,0.29762671759872084,D,62
Hybrid,Full,Ridge,0.0001,2,thetaddot,False,0.004652195983849648,A,62
Hybrid,Full,Ridge,0.000251,0,xddot,False,0.15572502011663536,D,62
Hybrid,Full,Ridge,0.000251,1,yddot,False,0.6975735453557939,F,62
Hybrid,Full,Ridge,0.000251,2,thetaddot,False,0.07149661473315076,C,62
Hybrid,Full,Ridge,0.000631,0,xddot,False,0.13455387124016563,C,62
Hybrid,Full,Ridge,0.000631,1,yddot,False,0.8269373390982379,F,62
Hybrid,Full,Ridge,0.000631,2,thetaddot,False,0.13787286285375053,C,62
Hybrid,Full,Ridge,0.001585,0,xddot,False,0.12187647431054364,C,62
Hybrid,Full,Ridge,0.001585,1,yddot,False,0.7169936753855716,F,62
Hybrid,Full,Ridge,0.001585,2,thetaddot,False,0.1893217004165605,D,62
Hybrid,Full,Ridge,0.003981,0,xddot,False,0.11405336122577406,C,62
Hybrid,Full,Ridge,0.003981,1,yddot,False,0.5829448986783834,F,62
Hybrid,Full,Ridge,0.003981,2,thetaddot,False,0.22449103811907434,D,62
Hybrid,Full,Ridge,0.01,0,xddot,False,0.10666381975256645,C,62
Hybrid,Full,Ridge,0.01,1,yddot,False,0.5985228358224746,F,62
Hybrid,Full,Ridge,0.01,2,thetaddot,False,0.24084158831049451,D,62
Hybrid,Full,Ridge,0.016681,0,xddot,False,0.10346491315009497,C,62
Hybrid,Full,Ridge,0.016681,1,yddot,False,0.707102241942317,F,62
Hybrid,Full,Ridge,0.016681,2,thetaddot,False,0.2396521694860465,D,62
Hybrid,Full,Ridge,0.027826,0,xddot,False,0.10118531571792697,C,62
Hybrid,Full,Ridge,0.027826,1,yddot,False,0.8894018832895572,F,62
Hybrid,Full,Ridge,0.027826,2,thetaddot,False,0.2303190722373466,D,62
Hybrid,Full,Ridge,0.046416,0,xddot,False,0.09875993945810342,C,62
Hybrid,Full,Ridge,0.046416,1,yddot,False,1.1184206905995688,F,62
Hybrid,Full,Ridge,0.046416,2,thetaddot,False,0.21321195348324642,D,62
Hybrid,Full,Ridge,0.077426,0,xddot,False,0.09437488058073538,C,62
Hybrid,Full,Ridge,0.077426,1,yddot,False,1.3477532923771367,F,62
Hybrid,Full,Ridge,0.077426,2,thetaddot,False,0.18978287230687546,D,62
Hybrid,Full,Ridge,0.129155,0,xddot,False,0.08649636134234036,C,62
