algorithm,regime,library,optimizer,threshold,dof,n_terms,MSE_train,MSE_val,MSE_test,R2_val,R2_test,ATE,ate_grade,equation
Hybrid,rolling,Full,Ridge,0.0001,a_x,62,4.320348804515882e-06,2.704557206659442e-06,9.81253390452229e-07,0.9999867107137598,0.9999874595296571,0.0011738631405779373,A,+4.824064 x +0.051496 y +4.753085 theta +0.821032 xdot -1.128956 ydot +0.681781 thetadot +0.108064 yddot +0.152041 thetaddot -0.087786 x^2 +4.826169 x y +0.716900 x theta -12.097733 x xdot -0.142454 x ydot +3.801396 x thetadot +2.105455 x yddot +2.476869 x thetaddot +0.009215 y^2 +4.745686 y theta +1.164961 y xdot -0.892330 y ydot +1.001875 y thetadot +0.840924 y yddot +0.152041 y thetaddot +0.910420 theta^2 +3.091919 theta xdot -0.058098 theta ydot +18.781588 theta thetadot -1.551070 theta yddot +3.060259 theta thetaddot +6.143452 xdot^2 -0.577649 xdot ydot +2.964194 xdot thetadot -4.012832 xdot yddot +4.452136 xdot thetaddot +0.054939 ydot^2 +1.478239 ydot thetadot -0.326859 ydot yddot +0.028071 ydot thetaddot -2.045208 thetadot^2 +2.200176 thetadot yddot +4.528214 thetadot thetaddot +7.259090 yddot^2 -0.611009 yddot thetaddot -0.039332 thetaddot^2 -0.221422 sin(theta) +0.019234 cos(theta) +4.376281 sin(theta) x -0.165293 sin(theta) y +5.463244 sin(theta) theta -0.613318 sin(theta) xdot +0.241058 sin(theta) ydot +0.763802 sin(theta) thetadot -3.443333 sin(theta) yddot +0.434857 sin(theta) thetaddot +0.317627 cos(theta) x +0.047179 cos(theta) y +0.388281 cos(theta) theta +0.036176 cos(theta) xdot +0.453432 cos(theta) ydot +1.705163 cos(theta) thetadot -3.451527 cos(theta) yddot -0.157724 cos(theta) thetaddot
Hybrid,rolling,Full,Ridge,0.0001,a_y,62,9.21417102332092e-06,5.545763672475268e-07,4.005247359433263e-07,0.0,0.0,2.8883464071763647e-05,A,+10.875850 x -6.542771 y +10.275582 theta +0.927699 xdot -19.225311 ydot +3.126765 thetadot +6.504652 xddot +3.580599 thetaddot -2.730745 x^2 +10.894395 x y +1.190467 x theta +6.527927 x xdot +0.184528 x ydot +14.228253 x thetadot -18.317867 x xddot +24.201583 x thetaddot +5.434552 y^2 +10.231601 y theta +2.887410 y xdot +3.519825 y ydot +4.746467 y thetadot +5.384207 y xddot +3.580414 y thetaddot +4.827458 theta^2 -3.513642 theta xdot +15.994061 theta ydot +4.384877 theta thetadot -39.898246 theta xddot +13.381175 theta thetaddot +11.670374 xdot^2 +0.582307 xdot ydot +7.770181 xdot thetadot +17.078008 xdot xddot +7.945588 xdot thetaddot -0.273303 ydot^2 -1.496294 ydot thetadot -0.225424 ydot xddot +0.050509 ydot thetaddot -5.859576 thetadot^2 +10.703911 thetadot xddot +6.594485 thetadot thetaddot +10.484531 xddot^2 +1.568286 xddot thetaddot -2.264389 thetaddot^2 -0.803973 sin(theta) +3.387346 cos(theta) +9.059834 sin(theta) x -0.388560 sin(theta) y +11.382281 sin(theta) theta -2.723516 sin(theta) xdot +2.161046 sin(theta) ydot -1.642522 sin(theta) thetadot -8.183478 sin(theta) xddot -1.474830 sin(theta) thetaddot -8.364529 cos(theta) x +3.414622 cos(theta) y -10.380010 cos(theta) theta -12.519642 cos(theta) xdot -0.233488 cos(theta) ydot -1.418894 cos(theta) thetadot -6.488693 cos(theta) xddot -4.580860 cos(theta) thetaddot
Hybrid,rolling,Full,Ridge,0.0001,a_theta,62,0.00028631524093709383,7.792667655271985e-05,9.422731367673916e-06,0.99998759386083,0.9999960982945943,0.005051661274817344,A,+2.259133 x +0.585242 y +2.234338 theta -0.382383 xdot +3.063459 ydot +0.085863 thetadot -1.417305 xddot -0.151040 yddot +0.307559 x^2 +2.257865 x y +0.411997 x theta +3.904063 x xdot +0.021953 x ydot +0.905412 x thetadot +8.550559 x xddot -0.155060 x yddot -0.667244 y^2 +2.237527 y theta -0.471953 y xdot +0.294518 y ydot +0.032097 y thetadot -1.367120 y xddot -0.515654 y yddot +0.067270 theta^2 -1.845789 theta xdot -2.054192 theta ydot -4.737266 theta thetadot +10.764807 theta xddot +0.779767 theta yddot -2.169277 xdot^2 +0.071966 xdot ydot -2.027150 xdot thetadot -2.642799 xdot xddot +1.308631 xdot yddot -0.024057 ydot^2 -1.440191 ydot thetadot -0.823722 ydot xddot +0.121013 ydot yddot -0.306356 thetadot^2 -1.213493 thetadot xddot +0.154490 thetadot yddot -0.092534 xddot^2 +0.899392 xddot yddot -0.105872 yddot^2 +0.312169 sin(theta) -0.710509 cos(theta) -0.733438 sin(theta) x +0.280168 sin(theta) y -0.908296 sin(theta) theta +2.042805 sin(theta) xdot -0.355444 sin(theta) ydot +1.891151 sin(theta) thetadot +1.163036 sin(theta) xddot -0.019658 sin(theta) yddot +1.851607 cos(theta) x -0.705189 cos(theta) y +2.292823 cos(theta) theta +1.087485 cos(theta) xdot +0.228784 cos(theta) ydot -0.671690 cos(theta) thetadot +0.082395 cos(theta) xddot -1.493517 cos(theta) yddot
Hybrid,flight,Full,Ridge,0.0001,a_x,62,12.13005234873396,45.22558971834431,52.21301398102451,-38.27959030802528,-231.9013142583596,0.6968960982254259,F,+3.021238 x +1.236049 y +3.375328 theta +0.671686 xdot -1.660426 ydot +3.416022 thetadot -1.199579 yddot -0.214142 thetaddot +1.847522 x^2 +2.005325 x y +0.614133 x theta -5.269082 x xdot +2.759492 x ydot -8.315517 x thetadot +2.604556 x yddot +3.324608 x thetaddot +0.062392 y^2 +2.413536 y theta -0.649396 y xdot +1.311944 y ydot -2.931941 y thetadot -0.396056 y yddot -0.214138 y thetaddot -1.760733 theta^2 -5.274272 theta xdot +3.852742 theta ydot -7.983681 theta thetadot +3.573289 theta yddot +3.840032 theta thetaddot -0.628136 xdot^2 -0.038061 xdot ydot -0.380028 xdot thetadot +0.109216 xdot yddot -0.038714 xdot thetaddot +0.006000 ydot^2 -0.515424 ydot thetadot +0.091518 ydot yddot -0.003796 ydot thetaddot -0.768026 thetadot^2 +0.257591 thetadot yddot +0.010735 thetadot thetaddot +0.049181 yddot^2 +0.005196 yddot thetaddot -0.010496 thetaddot^2 -0.576389 sin(theta) -3.761634 cos(theta) -0.817588 sin(theta) x +1.105759 sin(theta) y -1.029481 sin(theta) theta +0.210465 sin(theta) xdot -0.134971 sin(theta) ydot +0.185421 sin(theta) thetadot -0.162459 sin(theta) yddot +0.070849 sin(theta) thetaddot +6.918274 cos(theta) x +2.167041 cos(theta) y +8.183770 cos(theta) theta +0.070536 cos(theta) xdot +0.141787 cos(theta) ydot +1.324764 cos(theta) thetadot +0.003354 cos(theta) yddot -0.012254 cos(theta) thetaddot
Hybrid,flight,Full,Ridge,0.0001,a_y,62,540575.9163918883,24484.461199539353,6315.079133172201,-16569.1631949601,-991757.7183302075,3.725457635101109,F,-9.740498 x -4.232123 y -9.804299 theta +1.556007 xdot +0.997469 ydot -0.241407 thetadot +0.612939 xddot -0.009690 thetaddot -10.201767 x^2 -25.932958 x y -1.107291 x theta -3.627430 x xdot +4.015993 x ydot +20.810145 x thetadot -7.083425 x xddot +0.592190 x thetaddot +7.971793 y^2 -27.582291 y theta -5.311944 y xdot -4.275464 y ydot -3.619991 y thetadot -1.594362 y xddot -0.007334 y thetaddot +10.745387 theta^2 -4.100643 theta xdot +5.485230 theta ydot +19.818639 theta thetadot -9.782918 theta xddot +0.594738 theta thetaddot -1.231598 xdot^2 -0.668782 xdot ydot +1.424217 xdot thetadot -2.326464 xdot xddot -0.566366 xdot thetaddot -0.447701 ydot^2 +0.020804 ydot thetadot -0.348856 ydot xddot -0.035045 ydot thetaddot +0.597419 thetadot^2 -0.007529 thetadot xddot -0.319069 thetadot thetaddot -0.284418 xddot^2 -0.428465 xddot thetaddot -0.370962 thetaddot^2 -7.923440 sin(theta) +0.839176 cos(theta) +8.323395 sin(theta) x +7.420181 sin(theta) y +9.846927 sin(theta) theta +1.443268 sin(theta) xdot +0.096722 sin(theta) ydot +1.569309 sin(theta) thetadot +0.380162 sin(theta) xddot +0.233482 sin(theta) thetaddot +8.464270 cos(theta) x -4.076062 cos(theta) y +10.225906 cos(theta) theta +1.092710 cos(theta) xdot -0.091002 cos(theta) ydot +3.665343 cos(theta) thetadot -0.152289 cos(theta) xddot -0.054544 cos(theta) thetaddot
Hybrid,flight,Full,Ridge,0.0001,a_theta,62,1593.4214353498867,47.31307667436787,18.311040421697236,-2.986991761192251,-1.9749300237363823,0.8037531730451009,F,+4.723964 x +0.708658 y +5.387697 theta -0.465580 xdot -1.895946 ydot +1.656555 thetadot +0.993721 xddot +1.088516 yddot +7.722742 x^2 -0.039448 x y +0.775627 x theta -0.195658 x xdot +0.693730 x ydot +1.747666 x thetadot +1.035540 x xddot -1.681477 x yddot +0.224244 y^2 +0.309198 y theta -0.160804 y xdot +1.203381 y ydot -1.453946 y thetadot +0.204918 y xddot +0.187699 y yddot -8.419050 theta^2 -0.189887 theta xdot +1.033846 theta ydot +2.112534 theta thetadot +1.309302 theta xddot -2.252261 theta yddot +0.102831 xdot^2 -0.024247 xdot ydot +1.307020 xdot thetadot -1.190968 xdot xddot +0.140452 xdot yddot -0.019510 ydot^2 +0.789411 ydot thetadot -0.040764 ydot xddot +0.211179 ydot yddot -1.146769 thetadot^2 -0.475221 thetadot xddot -0.281142 thetadot yddot +0.306645 xddot^2 +0.463081 xddot yddot +0.398353 yddot^2 -0.851751 sin(theta) +0.527285 cos(theta) +5.628790 sin(theta) x +0.296959 sin(theta) y +6.781901 sin(theta) theta +0.280676 sin(theta) xdot -0.268651 sin(theta) ydot -0.569257 sin(theta) thetadot +1.182061 sin(theta) xddot -0.024617 sin(theta) yddot -3.446596 cos(theta) x +1.687291 cos(theta) y -4.043213 cos(theta) theta +1.131311 cos(theta) xdot +0.093391 cos(theta) ydot -3.217912 cos(theta) thetadot +0.084307 cos(theta) xddot -1.586787 cos(theta) yddot
Hybrid,bouncing,Full,Ridge,0.0005,a_x,62,3.557323405887271e-07,1.3151710358028983e-06,4.80800774510342e-06,0.99985693388396,0.9994520281111064,0.00040925553111472384,A,-1.051776 x -0.285579 y -1.355443 theta -1.374197 xdot +0.095336 ydot -0.403138 thetadot -0.797208 yddot +0.051713 thetaddot -2.843553 x^2 -0.699828 x y +0.248637 x theta +2.869857 x xdot +0.184778 x ydot -0.185317 x thetadot +0.336892 x yddot -0.800903 x thetaddot -0.000888 y^2 -0.391787 y theta +0.541902 y xdot +0.010435 y ydot -0.076665 y thetadot +0.288414 y yddot +0.051710 y thetaddot +3.643018 theta^2 +2.504732 theta xdot +0.316189 theta ydot -1.861328 theta thetadot +0.562138 theta yddot -0.690468 theta thetaddot -1.056134 xdot^2 -0.346327 xdot ydot -3.373924 xdot thetadot +0.455490 xdot yddot -0.542978 xdot thetaddot -0.336639 ydot^2 -0.432824 ydot thetadot +0.184530 ydot yddot -0.009487 ydot thetaddot -1.377244 thetadot^2 +0.186989 thetadot yddot -0.438748 thetadot thetaddot -0.319656 yddot^2 -0.000168 yddot thetaddot +0.131234 thetaddot^2 +0.253564 sin(theta) +0.654868 cos(theta) +0.753458 sin(theta) x +0.263007 sin(theta) y +0.158738 sin(theta) theta -0.922315 sin(theta) xdot -0.231041 sin(theta) ydot -0.662061 sin(theta) thetadot -0.288408 sin(theta) yddot +0.220474 sin(theta) thetaddot -1.908418 cos(theta) x -0.054438 cos(theta) y -1.624890 cos(theta) theta +0.119423 cos(theta) xdot +0.051897 cos(theta) ydot +0.571164 cos(theta) thetadot +0.039053 cos(theta) yddot +0.087389 cos(theta) thetaddot
Hybrid,bouncing,Full,Ridge,0.0005,a_y,62,0.004918286299943421,7.997494942987099e-05,0.0033620833719995545,0.999675409155142,0.9910960980612844,0.002937626114373277,A,+2.644951 x -1.072970 y +9.944633 theta +2.590911 xdot +1.860045 ydot +2.021041 thetadot +2.509233 xddot -0.631211 thetaddot +3.075620 x^2 +3.390325 x y -1.700352 x theta +3.854294 x xdot -1.082042 x ydot -7.934494 x thetadot +2.545464 x xddot +18.525830 x thetaddot +0.557914 y^2 +0.568306 y theta -5.544541 y xdot -0.597142 y ydot -1.868030 y thetadot +0.089794 y xddot -0.631126 y thetaddot -3.178369 theta^2 +14.220495 theta xdot -1.492935 theta ydot -0.186501 theta thetadot +1.429782 theta xddot +16.469759 theta thetaddot +7.039310 xdot^2 +2.627075 xdot ydot +10.414459 xdot thetadot +9.692191 xdot xddot +9.042800 xdot thetaddot +0.722611 ydot^2 +2.528383 ydot thetadot -0.728775 ydot xddot -0.177342 ydot thetaddot +2.415119 thetadot^2 +9.696205 thetadot xddot +8.557574 thetadot thetaddot -2.367527 xddot^2 -1.350449 xddot thetaddot +1.348174 thetaddot^2 -5.250040 sin(theta) +2.039954 cos(theta) +3.318998 sin(theta) x +0.011925 sin(theta) y +2.147493 sin(theta) theta -2.117197 sin(theta) xdot +0.995543 sin(theta) ydot -2.358994 sin(theta) thetadot +0.652324 sin(theta) xddot +0.474750 sin(theta) thetaddot -9.122343 cos(theta) x +0.274807 cos(theta) y -10.603619 cos(theta) theta -6.906674 cos(theta) xdot -0.273723 cos(theta) ydot -7.843225 cos(theta) thetadot +2.554434 cos(theta) xddot +4.042793 cos(theta) thetaddot
Hybrid,bouncing,Full,Ridge,0.0005,a_theta,62,6.0595986320206325e-06,1.0829068992247189e-06,2.1380041018272927e-05,0.9999736187185796,0.9985602592995757,0.001939557612136346,A,+1.040834 x -0.022259 y +1.014199 theta +0.024700 xdot +0.092173 ydot -0.237858 thetadot -0.854297 xddot +0.693606 yddot -0.077477 x^2 -0.056564 x y +0.321751 x theta +0.044037 x xdot -0.004429 x ydot +0.347569 x thetadot -0.687998 x xddot +0.436567 x yddot +0.023405 y^2 +0.038841 y theta +0.547961 y xdot -0.019326 y ydot +0.601979 y thetadot -0.264627 y xddot +0.113497 y yddot +0.645722 theta^2 +0.286372 theta xdot +0.002415 theta ydot +0.456003 theta thetadot -0.766907 theta xddot +0.437973 theta yddot -0.002898 xdot^2 +0.142804 xdot ydot -0.012508 xdot thetadot -0.903960 xdot xddot -0.816685 xdot yddot -0.023880 ydot^2 +0.115167 ydot thetadot +0.027321 ydot xddot +0.048363 ydot yddot -0.249212 thetadot^2 -0.863936 thetadot xddot -0.587140 thetadot yddot +0.039384 xddot^2 -0.474082 xddot yddot +0.988805 yddot^2 -0.361045 sin(theta) +0.157510 cos(theta) +0.134669 sin(theta) x -0.024130 sin(theta) y +0.080333 sin(theta) theta +0.900212 sin(theta) xdot -0.001627 sin(theta) ydot +0.751281 sin(theta) thetadot -0.022737 sin(theta) xddot -0.233401 sin(theta) yddot -0.106809 cos(theta) x +0.006029 cos(theta) y -0.034082 cos(theta) theta +0.825350 cos(theta) xdot +0.000242 cos(theta) ydot +0.829324 cos(theta) thetadot -0.085397 cos(theta) xddot +0.022895 cos(theta) yddot
Hybrid,rolling,Full,Ridge,0.0005,a_x,62,5.588816185178028e-06,4.495577000746984e-06,1.3292923332332629e-06,0.9999779102437061,0.9999830115735199,0.0012031441393050306,A,+1.738842 x -0.050906 y +1.679419 theta +0.110670 xdot -0.692041 ydot +0.161033 thetadot +0.270035 yddot +0.520249 thetaddot -0.468499 x^2 +1.739454 x y +0.171443 x theta -3.138145 x xdot -0.071651 x ydot +1.368039 x thetadot +1.209143 x yddot +1.474666 x thetaddot +0.027306 y^2 +1.677449 y theta +0.193631 y xdot -0.420357 y ydot +0.234356 y thetadot +0.468633 y yddot +0.520249 y thetaddot +0.786900 theta^2 +0.746295 theta xdot +0.058107 theta ydot +5.146262 theta thetadot -0.417065 theta yddot +1.819590 theta thetaddot +2.819588 xdot^2 -0.255601 xdot ydot +2.229827 xdot thetadot -1.794943 xdot yddot +3.041394 xdot thetaddot +0.017540 ydot^2 +0.652203 ydot thetadot -0.165765 ydot yddot +0.007900 ydot thetaddot -0.200838 thetadot^2 +0.669882 thetadot yddot +2.715706 thetadot thetaddot +4.196506 yddot^2 -0.369875 yddot thetaddot -0.020301 thetaddot^2 +0.056452 sin(theta) -0.158501 cos(theta) +0.944352 sin(theta) x +0.072177 sin(theta) y +1.158406 sin(theta) theta -0.203841 sin(theta) xdot +0.104897 sin(theta) ydot +0.128818 sin(theta) thetadot -2.015800 sin(theta) yddot +0.376136 sin(theta) thetaddot +1.038615 cos(theta) x -0.152300 cos(theta) y +1.283460 cos(theta) theta -0.638225 cos(theta) xdot +0.100057 cos(theta) ydot +1.242469 cos(theta) thetadot -2.336426 cos(theta) yddot -0.066920 cos(theta) thetaddot
Hybrid,rolling,Full,Ridge,0.0005,a_y,62,1.3070543727390364e-05,1.91610972931261e-06,4.687319977055326e-07,0.0,0.0,0.0001213658956523306,A,+2.693697 x -1.725699 y +2.200438 theta -0.164514 xdot -6.434294 ydot +1.226602 thetadot +2.675225 xddot +4.194586 thetaddot -3.572070 x^2 +2.697018 x y -0.255771 x theta +1.768989 x xdot +0.192582 x ydot +3.462570 x thetadot -11.587415 x xddot +16.549909 x thetaddot +0.640227 y^2 +2.189949 y theta +0.235107 y xdot -1.084395 y ydot +1.517859 y thetadot +2.501887 y xddot +4.194547 y thetaddot +4.275792 theta^2 -0.279681 theta xdot +9.190910 theta ydot +1.358231 theta thetadot -21.375118 theta xddot +13.789507 theta thetaddot +7.537729 xdot^2 +0.775718 xdot ydot +6.876335 xdot thetadot +15.573702 xdot xddot +9.054397 xdot thetaddot -0.212180 ydot^2 -2.478188 ydot thetadot -0.590879 ydot xddot +0.046729 ydot thetaddot -2.318503 thetadot^2 +11.223654 thetadot xddot +5.222004 thetadot thetaddot +10.871850 xddot^2 +1.565520 xddot thetaddot -2.395245 thetaddot^2 -0.348135 sin(theta) +1.405104 cos(theta) +4.374470 sin(theta) x -0.251491 sin(theta) y +5.461698 sin(theta) theta -0.182058 sin(theta) xdot +1.019044 sin(theta) ydot -0.215184 sin(theta) thetadot -6.897942 sin(theta) xddot -1.610366 sin(theta) thetaddot -1.523128 cos(theta) x +1.426752 cos(theta) y -1.898848 cos(theta) theta -14.306865 cos(theta) xdot -0.417010 cos(theta) ydot -2.784899 cos(theta) thetadot -6.997502 cos(theta) xddot -4.879758 cos(theta) thetaddot
Hybrid,rolling,Full,Ridge,0.0005,a_theta,62,0.00029557379003429865,0.00011203489453090095,1.3088742130278018e-05,0.9999821637396212,0.9999945802958898,0.005431918565683859,A,+0.765246 x +0.037345 y +0.693932 theta -0.525372 xdot +1.352327 ydot -0.258763 thetadot -0.435220 xddot -0.266152 yddot -0.125186 x^2 +0.764932 x y +0.095843 x theta +1.310958 x xdot +0.025151 x ydot +0.286569 x thetadot +5.835572 x xddot -0.083954 x yddot -0.182670 y^2 +0.694808 y theta -0.553060 y xdot +0.806789 y ydot -0.278207 y thetadot -0.421608 y xddot -0.361847 y yddot +0.267365 theta^2 -0.859763 theta xdot -0.942714 theta ydot -1.775013 theta thetadot +7.346772 theta xddot +0.137360 theta yddot -2.179872 xdot^2 +0.061786 xdot ydot -2.000981 xdot thetadot -2.255311 xdot xddot +1.069023 xdot yddot -0.039935 ydot^2 -1.459654 ydot thetadot -0.839482 ydot xddot +0.121510 ydot yddot -0.139322 thetadot^2 -1.964592 thetadot xddot +0.506406 thetadot yddot -0.113798 xddot^2 +0.920619 xddot yddot -0.110175 yddot^2 +0.273292 sin(theta) -0.289930 cos(theta) -0.669322 sin(theta) x +0.265043 sin(theta) y -0.811976 sin(theta) theta +2.521914 sin(theta) xdot -0.190196 sin(theta) ydot +2.309860 sin(theta) thetadot +0.923035 sin(theta) xddot -0.133069 sin(theta) yddot +0.381119 cos(theta) x -0.289878 cos(theta) y +0.469684 cos(theta) theta +0.998866 cos(theta) xdot +0.257269 cos(theta) ydot -1.107951 cos(theta) thetadot +0.102368 cos(theta) xddot -1.599030 cos(theta) yddot
Hybrid,flight,Full,Ridge,0.0005,a_x,62,5.993521182948051,14.95629565744038,39.918509346929994,-11.98992825983349,-177.06046005146135,0.8291203068773095,F,+1.672729 x +1.082548 y +1.912452 theta +0.526663 xdot -1.503269 ydot +3.152567 thetadot -1.212461 yddot -0.186175 thetaddot +0.922334 x^2 +1.755466 x y +0.393058 x theta -5.016076 x xdot +2.360572 x ydot -7.032853 x thetadot +2.347789 x yddot +2.922605 x thetaddot +0.281847 y^2 +2.110693 y theta -0.495760 y xdot +1.245369 y ydot -2.748081 y thetadot -0.203280 y yddot -0.186174 y thetaddot -0.867325 theta^2 -4.964141 theta xdot +3.303965 theta ydot -6.739988 theta thetadot +3.216815 theta yddot +3.380909 theta thetaddot -0.508596 xdot^2 -0.031672 xdot ydot -0.204787 xdot thetadot +0.078013 xdot yddot -0.060434 xdot thetaddot -0.005535 ydot^2 -0.455584 ydot thetadot +0.082814 ydot yddot -0.004737 ydot thetaddot -0.704793 thetadot^2 +0.210682 thetadot yddot -0.000734 thetadot thetaddot +0.056084 yddot^2 +0.005141 yddot thetaddot -0.014816 thetaddot^2 -0.515439 sin(theta) -3.521535 cos(theta) -0.361855 sin(theta) x +0.995326 sin(theta) y -0.501819 sin(theta) theta +0.231973 sin(theta) xdot -0.119451 sin(theta) ydot +0.137307 sin(theta) thetadot -0.164164 sin(theta) yddot +0.068040 sin(theta) thetaddot +5.826068 cos(theta) x +2.047016 cos(theta) y +6.903056 cos(theta) theta +0.061712 cos(theta) xdot +0.140002 cos(theta) ydot +1.423861 cos(theta) thetadot +0.011269 cos(theta) yddot -0.019151 cos(theta) thetaddot
Hybrid,flight,Full,Ridge,0.0005,a_y,62,236756.68595786983,20602.63410306335,6933.261625356564,-13942.088498113771,-1088840.8843862708,4.358368075856269,F,-6.443022 x -4.195494 y -5.376288 theta +1.435142 xdot +1.131351 ydot -0.030102 thetadot -1.585247 xddot +0.272632 thetaddot -6.787179 x^2 -16.276325 x y -0.930535 x theta -2.387519 x xdot +3.906049 x ydot +13.824463 x thetadot -4.234080 x xddot -1.881381 x thetaddot +5.204418 y^2 -18.327479 y theta -5.397765 y xdot -4.188262 y ydot -1.695245 y thetadot -0.142463 y xddot +0.273127 y thetaddot +6.744595 theta^2 -2.913053 theta xdot +5.316974 theta ydot +13.146072 theta thetadot -6.185181 theta xddot -2.278060 theta thetaddot -1.524666 xdot^2 -0.683910 xdot ydot +1.153554 xdot thetadot -1.831408 xdot xddot -0.567477 xdot thetaddot -0.291427 ydot^2 -0.111396 ydot thetadot -0.248559 ydot xddot -0.035290 ydot thetaddot +0.056837 thetadot^2 +0.447537 thetadot xddot -0.443789 thetadot thetaddot -0.101762 xddot^2 -0.430647 xddot thetaddot -0.382657 thetaddot^2 -5.695124 sin(theta) +3.385210 cos(theta) +6.829355 sin(theta) x +5.405986 sin(theta) y +8.076006 sin(theta) theta +1.695570 sin(theta) xdot +0.098915 sin(theta) ydot +1.693177 sin(theta) thetadot +0.343839 sin(theta) xddot +0.238787 sin(theta) thetaddot +2.657705 cos(theta) x -5.558832 cos(theta) y +3.350471 cos(theta) theta +0.568246 cos(theta) xdot -0.187614 cos(theta) ydot +3.238203 cos(theta) thetadot -0.174698 cos(theta) xddot -0.073233 cos(theta) thetaddot
Hybrid,flight,Full,Ridge,0.0005,a_theta,62,902.3738355487774,36.14182001436626,11.757421269388935,-2.0456091372691674,-0.9101866813955639,0.6358151936566272,F,+2.888193 x +0.807982 y +2.938378 theta -0.692889 xdot -1.854223 ydot +1.685975 thetadot +1.276128 xddot +1.064651 yddot +4.656099 x^2 +1.299056 x y +0.782514 x theta +0.973947 x xdot +0.682448 x ydot +1.742814 x thetadot +0.649912 x xddot -1.362663 x yddot +0.241717 y^2 +1.524602 y theta +0.002182 y xdot +1.239246 y ydot -1.726081 y thetadot +0.043800 y xddot +0.043298 y yddot -4.694934 theta^2 +0.959085 theta xdot +1.000479 theta ydot +2.122823 theta thetadot +0.824447 theta xddot -1.821479 theta yddot +0.071391 xdot^2 -0.049324 xdot ydot +1.218274 xdot thetadot -1.232971 xdot xddot +0.181267 xdot yddot -0.012972 ydot^2 +0.730436 ydot thetadot -0.049423 ydot xddot +0.211670 ydot yddot -1.054605 thetadot^2 -0.550452 thetadot xddot -0.232871 thetadot yddot +0.262599 xddot^2 +0.456374 xddot yddot +0.369179 yddot^2 -0.646183 sin(theta) +0.042624 cos(theta) +4.393227 sin(theta) x +0.343772 sin(theta) y +5.330701 sin(theta) theta +0.226738 sin(theta) xdot -0.258338 sin(theta) ydot -0.609232 sin(theta) thetadot +1.189595 sin(theta) xddot -0.002166 sin(theta) yddot -2.377072 cos(theta) x +1.978522 cos(theta) y -2.783285 cos(theta) theta +1.190733 cos(theta) xdot +0.093879 cos(theta) ydot -3.149568 cos(theta) thetadot +0.103507 cos(theta) xddot -1.584113 cos(theta) yddot
Hybrid,bouncing,Full,Ridge,0.001,a_x,62,3.785241120106096e-07,1.4825044328570027e-06,5.062934169549894e-06,0.999838731126639,0.9994229739743956,0.00041837909695544056,A,-0.908025 x -0.228368 y -0.870776 theta -1.178904 xdot +0.002331 ydot -0.411597 thetadot -0.953593 yddot -0.015131 thetaddot -2.154649 x^2 -0.861323 x y +0.125544 x theta +2.017095 x xdot +0.191828 x ydot -0.122661 x thetadot +0.191616 x yddot -0.114538 x thetaddot -0.021924 y^2 -0.464015 y theta +0.533669 y xdot +0.029679 y ydot -0.149791 y thetadot +0.281490 y yddot -0.015133 y thetaddot +2.569846 theta^2 +1.556862 theta xdot +0.316637 theta ydot -1.862599 theta thetadot +0.427080 theta yddot +0.004533 theta thetaddot -0.912601 xdot^2 -0.370610 xdot ydot -2.954834 xdot thetadot +0.616887 xdot yddot -0.571033 xdot thetaddot -0.344184 ydot^2 -0.439849 ydot thetadot +0.137255 ydot yddot -0.011006 ydot thetaddot -1.149135 thetadot^2 +0.335510 thetadot yddot -0.527599 thetadot thetaddot -0.514980 yddot^2 -0.000127 yddot thetaddot +0.141250 thetaddot^2 +0.141670 sin(theta) +0.608342 cos(theta) +0.890328 sin(theta) x +0.309220 sin(theta) y +0.321697 sin(theta) theta -1.103743 sin(theta) xdot -0.231133 sin(theta) ydot -0.868874 sin(theta) thetadot -0.217313 sin(theta) yddot +0.190966 sin(theta) thetaddot -1.738799 cos(theta) x -0.067501 cos(theta) y -1.409882 cos(theta) theta -0.084748 cos(theta) xdot +0.054515 cos(theta) ydot +0.404896 cos(theta) thetadot +0.024837 cos(theta) yddot +0.129870 cos(theta) thetaddot
