algorithm,run,library,optimizer,threshold,dof,n_terms,MSE_train,MSE_val,MSE_test,R2_val,R2_test,ATE,ate_grade,equation
SINDy,run_1,UC,STLSQ,0.1,a_z,86,2.8128680366758565,54.307266119939726,38.01075584035753,-2.2537344527970022,-0.7886935333873402,2.243805898909827,F,27.9132 sin(phi) + -393.7547 sin(theta) + 75.2018 sin(phi)*sin(theta) + -46.1506 sin(phi)*sin(psi) + 29.1258 sin(phi)*cos(psi) + -91.6990 cos(phi)*cos(theta) + 64.7445 cos(phi)*sin(psi) + -100.6471 cos(phi)*cos(psi) + 411.8348 sin(theta)*cos(theta) + -28.7650 sin(theta)*cos(psi) + -67.8584 cos(theta)*sin(psi) + 103.5381 cos(theta)*cos(psi) + -2.3799 sin(psi)*cos(psi) + 0.0587 xddot + 0.0941 yddot + -9.1373 xdot*wx + -6.5911 xdot*wz + 35.9534 ydot*wx + -10.8129 ydot*wz + -370.1211 zdot*wx
SINDy,run_1,UC,STLSQ,0.2,a_x,5,42.67013677435104,29.86511882152755,29.838066951336174,0.9759150228904225,0.9781758047773461,2.8841177782789393,F,-191.9236 zdot*wy + -3.5098 wy*wz*x + 2.4746 cos(theta)*ydot*wy + -1.2162 cos(theta)*ydot*wz + 197.3708 cos(theta)*zdot*wy
SINDy,run_1,UC,STLSQ,0.2,a_y,3,54.8721188008969,24.433935055864236,33.4116363177809,0.97954652717639,0.9779951425364848,1.0388773538388005,F,-15.8473 cos(theta)*cos(psi) + -0.6636 cos(phi)*xdot*wz + 2.1963 cos(theta)*xdot*wz
SINDy,run_1,UC,STLSQ,0.2,a_z,27,5.775720803605113,24.88066414871615,16.78124950074695,-0.4906858682658868,0.21031529627527512,2.979254807257485,F,-10.0705 sin(theta) + 195.0301 sin(phi)*cos(phi) + -136.4860 sin(phi)*cos(theta) + -12.3500 sin(phi)*sin(psi) + -102.8733 cos(phi)*cos(theta) + -4.2707 cos(theta)*sin(psi) + 0.0537 xddot + 0.1359 yddot + 1.4133 xdot*wx + -0.1737 xdot*wz + -5.7088 wx*wy*z + -1.2416 wx*wz*x + 0.7862 wx*wz*y + -0.5097 sin(phi)*xdot*wz + 1.7687 sin(phi)*ydot*wx + -3.1846 cos(phi)*xdot*wy + 1.8206 cos(phi)*ydot*wx + 23.2179 cos(phi)*zdot*wy + 1.0762 sin(theta)*xdot*wz + 0.6744 sin(theta)*ydot*wz
SINDy,run_1,UC,STLSQ,0.3,a_x,1,80.64455024059035,61.64026361138084,56.575909775261266,0.9502896892197098,0.9586191792568767,0.09022922328265166,C,-1.2344 cos(theta)*ydot*wz
SINDy,run_1,UC,STLSQ,0.3,a_y,1,118.87467458860982,88.76174327391676,80.15537223193215,0.9256981775682678,0.9472097827199198,1.486477965486041,F,1.2990 cos(theta)*xdot*wz
SINDy,run_1,UC,STLSQ,0.3,a_z,22,6.306636279148382,9.201348636211693,12.315773407921224,0.4487156653454475,0.42044971833937483,0.5446745270057114,F,29.1786 sin(phi) + -390.8063 sin(theta) + -109.0534 cos(phi)*cos(theta) + 396.8697 sin(theta)*cos(theta) + 0.0548 xddot + 0.1613 yddot + -5.3721 xdot*wx + -0.3363 xdot*wz + -10.3029 ydot*wx + 0.0737 ydot*wz + 23.4666 zdot*wy + -0.2124 wz*wz*y + -0.4415 wz*wz*z + 0.5440 wy*wz*x + -5.2594 cos(phi)*xdot*wy + 10.5684 cos(phi)*ydot*wx + -2.9235 cos(phi)*ydot*wy + -14.9811 cos(phi)*zdot*wy + 5.3821 cos(theta)*xdot*wx + 5.0315 cos(theta)*xdot*wy
SINDy,run_1,UC,STLSQ,0.5,a_x,1,80.64455024059035,61.64026361138084,56.575909775261266,0.9502896892197098,0.9586191792568767,0.09022922328265166,C,-1.2344 cos(theta)*ydot*wz
SINDy,run_1,UC,STLSQ,0.5,a_y,0,1856.0156431325627,1195.5836626048595,1521.1564876677323,-0.0008145595677002682,-0.0018315586961050734,1.9867795755545687,F,0
SINDy,run_1,UC,STLSQ,0.5,a_z,13,9.136636905002604,11.737643421936871,9.339881280201134,0.2967575515170402,0.5604879492881955,1.7231684554664595,F,0.1944 yddot + -2.9168 xdot*wx + -0.1179 xdot*wz + 0.6928 ydot*wz + -0.1774 wz*wz*y + -0.3689 wz*wz*z + -2.0505 cos(phi)*xdot*wy + -0.1856 cos(phi)*xdot*wz + -18.9911 cos(phi)*zdot*wy + 2.9380 cos(theta)*xdot*wx + 1.9755 cos(theta)*xdot*wy + -0.6921 cos(theta)*ydot*wz + 18.7316 cos(theta)*zdot*wy
