sep=,
DeviceTag:,OR
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-09-03_20:41:58_000 PDT
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
2339,1069990876,-76.90985870361328,-16.57068252563477,-65.84747314453125,0.99999576807022,-0.00258909910917,0.00132938381284,-0.00004992447793,0.02252900600433,-0.07102245092392,0.01046723127365,2.70235395431519,-8.52613258361816,1.23766231536865,-35.60414886474609,18.28110122680664,-0.68653935194016,0.20483398437500,1.70166015625000,-0.97045898437500,0
2340,1069999209,-77.13694763183594,-16.54309654235840,-65.97911071777344,0.99999576807022,-0.00267226248980,0.00113570783287,-0.00006200559437,0.02584767341614,-0.07408225536346,0.01852810382843,3.09987854957581,-8.89595699310303,2.20322275161743,-36.74777221679688,15.61775016784668,-0.85267347097397,0.20654296875000,1.70043945312500,-0.95947265625000,0
2341,1070007542,-77.36880493164062,-16.51688003540039,-66.10868072509766,0.99999564886093,-0.00274333916605,0.00110982451588,-0.00005070865154,0.03000301122665,-0.07812011241913,0.01634234189987,3.59881138801575,-9.37996578216553,1.93942737579346,-37.72518539428711,15.26181507110596,-0.69732290506363,0.20996093750000,1.70410156250000,-0.95654296875000,0
2342,1070015875,-77.59717559814453,-16.48741531372070,-66.24156951904297,0.99999570846558,-0.00268423743546,0.00115231145173,-0.00003637745976,0.02938419580460,-0.07870095968246,0.00711756944656,3.52561306953430,-9.44663429260254,0.83287924528122,-36.91244506835938,15.84607696533203,-0.50024670362473,0.21533203125000,1.71533203125000,-0.94628906250000,0
2343,1070024208,-77.79892730712891,-16.46354293823242,-66.37384796142578,0.99999624490738,-0.00248615257442,0.00112813990563,-0.00006708130240,0.03106904029846,-0.07315015792847,0.00294762849808,3.72863054275513,-8.77898311614990,0.33612880110741,-34.18846511840820,15.51367855072021,-0.92247223854065,0.21337890625000,1.71264648437500,-0.94287109375000,0
2344,1070032541,-77.98675537109375,-16.44816207885742,-66.48379516601562,0.99999696016312,-0.00226635299623,0.00094138178974,-0.00010043941438,0.02802741527557,-0.07479763031006,-0.00123137235641,3.36446833610535,-8.97538852691650,-0.16491062939167,-31.16586685180664,12.94545841217041,-1.38119769096375,0.21875000000000,1.71337890625000,-0.93457031250000,0
2345,1070040874,-78.14886474609375,-16.44201660156250,-66.58250427246094,0.99999755620956,-0.00205671787262,0.00082147214562,-0.00015317089856,0.02881443500519,-0.07344168424606,0.00603020191193,3.45862865447998,-8.81429958343506,0.70840060710907,-28.28305435180664,11.29651355743408,-2.10633683204651,0.21508789062500,1.72314453125000,-0.92968750000000,0
2346,1070049207,-78.31719970703125,-16.43769073486328,-66.66709899902344,0.99999767541885,-0.00201657228172,0.00072147231549,-0.00013691373169,0.03151464462280,-0.07751083374023,0.01209485530853,3.78213930130005,-9.30407619476318,1.43536293506622,-27.73099136352539,9.92136001586914,-1.88277578353882,0.21948242187500,1.72290039062500,-0.92333984375000,0
2347,1070057540,-78.48361968994141,-16.43282127380371,-66.74671936035156,0.99999767541885,-0.00204709917307,0.00066344905645,-0.00012705847621,0.03354275226593,-0.07901364564896,0.01686686277390,4.02515697479248,-9.48564052581787,2.00735425949097,-28.15078163146973,9.12345218658447,-1.74725079536438,0.21411132812500,1.72290039062500,-0.91894531250000,0
2348,1070065873,-78.66777038574219,-16.42916679382324,-66.81336212158203,0.99999761581421,-0.00210404582322,0.00057782325894,-0.00009969249368,0.03335809707642,-0.07930767536163,0.01146000623703,4.00328922271729,-9.51978397369385,1.35755157470703,-28.93388748168945,7.94596481323242,-1.37092614173889,0.21752929687500,1.72387695312500,-0.91528320312500,0
2349,1070074206,-78.84365081787109,-16.42613029479980,-66.87021636962891,0.99999773502350,-0.00207330100238,0.00047408882529,-0.00010158121586,0.03050738573074,-0.07754129171371,0.00590884685516,3.66164350509644,-9.30641174316406,0.69154644012451,-28.51109886169434,6.51945495605469,-1.39689898490906,0.22363281250000,1.73168945312500,-0.90673828125000,0
