model_type,library,optimizer,with_lambda,dof,dof_name,n_terms,threshold,mse_train,mse_val,mse_test,r2_test,ate,equation
Hybrid,Full+λ,SR3_L0,True,0,xddot,25,0.5,0.013020970651150461,0.018895261081122244,0.018895261040966695,-1.1535056582013197,0.24667875316320456,-4.870 x + -5.886 theta + -2.501 xdot + -1.375 thetadot + -64369.765 thetaddot +  8.103 x^2 +  28.516 x theta +  13.438 x xdot +  8.426 x thetadot + -5.756 x thetaddot +  64370.799 y thetaddot +  21.693 theta^2 +  14.728 theta xdot +  8.010 theta thetadot + -5.514 theta thetaddot + -2.970 xdot thetadot + -1.800 thetadot^2 +  1.288 sin(theta) +  1.203 cos(theta) + -2.397 sin(theta) x + -3.392 sin(theta) theta + -3.584 cos(theta) x + -3.240 cos(theta) theta +  1.928 cos(theta) xdot +  2.373 cos(theta) thetadot
Hybrid,Full+λ,SR3_L0,True,1,yddot,37,0.5,0.35032484670043607,3.510888662372369,2.065660678484154,-4.470548491766002,0.24667875316320456,-11.546 x + -1.171 y + -18.003 theta +  9.153 xdot +  1.019 ydot +  9.001 thetadot + -1.966 xddot + -413403.390 thetaddot +  48.179 x^2 +  132.096 x theta + -10.905 x xdot + -20.945 x thetadot +  7.345 x xddot +  1.785 x thetaddot +  4.765 y xdot +  5.218 y thetadot + -1.832 y xddot +  413402.120 y thetaddot +  90.788 theta^2 + -13.936 theta thetadot +  8.203 theta xddot +  2.490 theta thetaddot +  4.285 xdot^2 +  2.634 xdot ydot + -1.472 xdot thetadot +  2.132 ydot thetadot + -3.774 thetadot^2 + -2286.770 xddot thetaddot + -2286.769 thetaddot^2 +  2.926 sin(theta) +  5.208 cos(theta) + -11.870 sin(theta) x + -14.522 sin(theta) theta +  7.391 sin(theta) xdot +  6.613 sin(theta) thetadot + -11.648 cos(theta) x + -12.122 cos(theta) theta
Hybrid,Full+λ,SR3_L0,True,2,thetaddot,11,0.5,0.16767226286084116,0.0017220776483190306,0.0017220776456872066,0.8840345875076772,0.24667875316320456, 2.067 xdot +  2.269 thetadot +  2.681 x^2 +  6.101 x theta + -4.548 x xdot + -5.694 x thetadot + -1.609 x xddot +  3.550 theta^2 + -4.523 theta xdot + -5.818 theta thetadot + -1.712 theta xddot
Hybrid,UC,STLSQ,False,0,xddot,1,0.5,0.0040128696530140045,3.8905875943890976e-05,3.8905876074113456e-05,0.995565871036064,0.7221444509502947, 0.845 cos(theta) thetadot^2
Hybrid,UC,STLSQ,False,1,yddot,1,0.5,0.10409523293594172,0.01740449718662235,0.6977234776771494,-0.8478011215653489,0.7221444509502947,-0.781 cos(theta) thetaddot
Hybrid,UC,STLSQ,False,2,thetaddot,2,0.5,0.032095148775612405,5.62436201848384e-05,5.624361999160599e-05,0.9962125316423899,0.7221444509502947,-1.445 cos(theta) + -1.094 cos(theta) yddot
Hybrid,UC,SR3_L1,False,0,xddot,1,0.5,0.011317407033226107,0.00011295641878358964,0.00011295641900547767,0.9871262806620633,0.6627325173735453, 0.123 cos(theta) thetadot^2
Hybrid,UC,SR3_L1,False,1,yddot,3,0.5,0.11045150887220126,0.051604972010724955,0.5428409323209807,-0.43762122913459534,0.6627325173735453, 0.221 sin(theta) cos(theta) + -0.065 sin(theta) xddot + -0.489 cos(theta) thetaddot
Hybrid,UC,SR3_L1,False,2,thetaddot,2,0.5,0.058712296121665085,0.00011905276847650118,0.00011905276791400601,0.9919829379505178,0.6627325173735453,-1.029 cos(theta) + -0.703 cos(theta) yddot
Hybrid,UC,LASSO,False,0,xddot,2,0.5,0.005017812489101006,8.935402235348787e-05,8.935402249339682e-05,0.9898162617279865,0.6270891356118081,-0.263869 thetaddot +0.208145 cos(theta) thetadot^2
Hybrid,UC,LASSO,False,1,yddot,1,0.5,0.17080768844142633,0.07883488772410797,0.471152271978756,-0.2477660913586881,0.6270891356118081,-0.280968 cos(theta) thetaddot
Hybrid,UC,LASSO,False,2,thetaddot,1,0.5,0.16165904777777526,7.14694571073506e-05,7.14694564810611e-05,0.995187217590226,0.6270891356118081,-0.371600 xddot
Hybrid,UC,Ridge,False,0,xddot,12,0.5,2.4948495034152676e-05,5.852379328823396e-07,1.1260736477179682e-05,0.9987166062608744,0.8471559411763848,-0.012212 sin(theta) +0.420434 cos(theta) +0.016937 thetadot^2 +0.010132 yddot -0.301995 thetaddot -0.012284 sin(theta) cos(theta) +0.012946 sin(theta) thetadot^2 -0.009155 sin(theta) yddot -0.065156 sin(theta) thetaddot +0.623797 cos(theta) thetadot^2 +0.319570 cos(theta) yddot +0.098532 cos(theta) thetaddot
Hybrid,UC,Ridge,False,1,yddot,12,0.5,0.05240604831516078,0.018517213459050986,1.07070483703054,-1.8355783659697118,0.8471559411763848,+0.400467 sin(theta) -0.130879 cos(theta) +0.171090 thetadot^2 -0.046189 xddot +0.089108 thetaddot +0.723066 sin(theta) cos(theta) -0.006039 sin(theta) thetadot^2 -0.567493 sin(theta) xddot -0.191987 sin(theta) thetaddot +0.176442 cos(theta) thetadot^2 -0.430498 cos(theta) xddot -0.991408 cos(theta) thetaddot
Hybrid,UC,Ridge,False,2,thetaddot,12,0.5,0.002708539973506566,0.0001378150587808997,0.0015009824846009363,0.8989232260192086,0.8471559411763848,-0.003054 sin(theta) -1.456723 cos(theta) +0.363007 thetadot^2 -0.169698 xddot +0.033720 yddot +0.000832 sin(theta) cos(theta) +0.331135 sin(theta) thetadot^2 +0.314049 sin(theta) xddot +0.007410 sin(theta) yddot +0.188103 cos(theta) thetadot^2 -0.231300 cos(theta) xddot -1.146840 cos(theta) yddot
Hybrid,UC,ElasticNet,False,0,xddot,3,0.5,0.002293650593603366,4.356284460170928e-05,4.356284468288012e-05,0.9950351131795145,0.6574713435979123,+0.103932 cos(theta) -0.326938 thetaddot +0.286621 cos(theta) thetadot^2
Hybrid,UC,ElasticNet,False,1,yddot,2,0.5,0.13770351267472364,0.055656741158882216,0.5305683172671061,-0.40511931027042514,0.6574713435979123,+0.002126 sin(theta) cos(theta) -0.424577 cos(theta) thetaddot
Hybrid,UC,ElasticNet,False,2,thetaddot,1,0.5,0.12542948170728277,0.00023681074239339695,0.00023681074144925416,0.9840530678836977,0.6574713435979123,-0.497280 xddot
Hybrid,UC,SR3_L0,False,0,xddot,0,0.5,0.01400916015936972,0.0001293624535326748,0.0001293624537701304,0.9852564738032045,0.5712133027513624, 0.000
Hybrid,UC,SR3_L0,False,1,yddot,0,0.5,0.2668498220219363,0.13721751579153824,0.3676965141892659,0.026218762801929585,0.5712133027513624, 0.000
Hybrid,UC,SR3_L0,False,2,thetaddot,2,0.5,0.039150535127290435,2.1969221789027915e-05,2.196922172990898e-05,0.9985205836296496,0.5712133027513624,-1.655 cos(theta) + -1.300 cos(theta) yddot
Hybrid,UC+λ,STLSQ,True,0,xddot,3,0.05,1.5928229655350152e-14,1.3238701640530555e-17,1.323774520437506e-17,0.9999999999999984,0.7767419625806796, 0.142 sin(theta) thetaddot +  0.621 cos(theta) thetadot^2 +  0.580 lambda_F
Hybrid,UC+λ,STLSQ,True,1,yddot,2,0.05,0.0016859362987998818,3.263679187522467e-05,0.0015197690940864442,0.995975151866865,0.7767419625806796, 0.169 sin(theta) thetadot^2 +  0.981 lambda_N
Hybrid,UC+λ,STLSQ,True,2,thetaddot,10,0.05,0.0012319944323678576,2.7308790545774314e-05,0.0002862394187408236,0.9807245205528488,0.7767419625806796,-1.080 cos(theta) +  0.127 thetadot^2 + -2.168 xddot +  0.072 yddot +  0.086 sin(theta) thetadot^2 +  1.273 cos(theta) thetadot^2 + -0.107 cos(theta) xddot + -0.856 cos(theta) yddot + -0.079 lambda_N +  1.027 lambda_F
Hybrid,UC+λ,SR3_L1,True,0,xddot,2,0.5,0.010699035539818096,0.00010644828360187071,0.00010644828380853647,0.9878680172245042,0.7248077834670977, 0.119 cos(theta) thetadot^2 +  0.035 lambda_F
Hybrid,UC+λ,SR3_L1,True,1,yddot,5,0.5,0.16060820486142194,0.020479597794465433,0.13627624962811016,0.6390956948390669,0.7248077834670977,-108.469 xddot +  14.910 sin(theta) thetaddot +  67.163 cos(theta) thetadot^2 +  0.445 lambda_N +  62.690 lambda_F
Hybrid,UC+λ,SR3_L1,True,2,thetaddot,5,0.5,0.023458764590826114,0.0015685401774192913,0.0015685401776047944,0.8943738633607694,0.7248077834670977,-0.845 cos(theta) + -0.935 xddot +  0.390 cos(theta) thetadot^2 + -0.549 cos(theta) yddot +  0.235 lambda_F
Hybrid,UC+λ,LASSO,True,0,xddot,2,0.5,0.005017812489101006,8.935402235348787e-05,8.935402249339682e-05,0.9898162617279865,0.68967823405216,-0.263869 thetaddot +0.208145 cos(theta) thetadot^2
Hybrid,UC+λ,LASSO,True,1,yddot,1,0.5,0.07602658479796211,0.02870770832427687,0.09485645081930578,0.7487889374238239,0.68967823405216,+0.482393 lambda_N
Hybrid,UC+λ,LASSO,True,2,thetaddot,2,0.5,0.14087772866156922,8.579405274502601e-05,8.579405212945285e-05,0.9942225934646463,0.68967823405216,-0.232984 xddot -0.186193 lambda_F
Hybrid,UC+λ,Ridge,True,0,xddot,14,0.5,5.181959536746539e-08,4.650728888194885e-10,3.047023065737158e-08,0.9999965272872396,0.7772001627589361,-0.000495 sin(theta) +0.015842 cos(theta) +0.000810 thetadot^2 -0.001581 yddot -0.016010 thetaddot -0.001341 sin(theta) cos(theta) +0.001031 sin(theta) thetadot^2 -0.000071 sin(theta) yddot +0.131501 sin(theta) thetaddot +0.619996 cos(theta) thetadot^2 +0.011595 cos(theta) yddot +0.004331 cos(theta) thetaddot +0.002265 lambda_N +0.554233 lambda_F
Hybrid,UC+λ,Ridge,True,1,yddot,14,0.5,0.0014211630774126915,4.5393729256220004e-05,2.88961208794303e-05,0.999923473573302,0.7772001627589361,-0.003527 sin(theta) +0.002537 cos(theta) -0.014313 thetadot^2 +0.002647 xddot +0.005891 thetaddot -0.004164 sin(theta) cos(theta) +0.154302 sin(theta) thetadot^2 +0.003334 sin(theta) xddot +0.003515 sin(theta) thetaddot -0.002953 cos(theta) thetadot^2 +0.005743 cos(theta) xddot -0.047583 cos(theta) thetaddot +0.945003 lambda_N +0.006870 lambda_F
Hybrid,UC+λ,Ridge,True,2,thetaddot,14,0.5,0.0010160903374818154,6.094251964668632e-05,9.026888151372333e-05,0.9939212566249983,0.7772001627589361,-0.003481 sin(theta) -1.350442 cos(theta) +0.167536 thetadot^2 -1.410059 xddot +0.117190 yddot +0.046786 sin(theta) cos(theta) +0.116126 sin(theta) thetadot^2 +0.087012 sin(theta) xddot -0.019469 sin(theta) yddot +0.875665 cos(theta) thetadot^2 -0.129527 cos(theta) xddot -1.053083 cos(theta) yddot -0.129737 lambda_N +0.722358 lambda_F
Hybrid,UC+λ,ElasticNet,True,0,xddot,4,0.5,0.002067581596650068,3.9511547880930106e-05,3.951154795348408e-05,0.9954968422030455,0.7239791798122464,+0.073530 cos(theta) -0.259566 thetaddot +0.304727 cos(theta) thetadot^2 +0.109013 lambda_F
Hybrid,UC+λ,ElasticNet,True,1,yddot,2,0.5,0.04709881162776152,0.014218979817603861,0.10021638052117586,0.7345940816801138,0.7239791798122464,-0.109465 cos(theta) thetaddot +0.519469 lambda_N
Hybrid,UC+λ,ElasticNet,True,2,thetaddot,2,0.5,0.08686257168537857,0.00036542539402277427,0.0003654253931678441,0.9753921046707696,0.7239791798122464,-0.320484 xddot -0.296837 lambda_F
Hybrid,UC+λ,SR3_L0,True,0,xddot,0,0.5,0.01400916015936972,0.0001293624535326748,0.0001293624537701304,0.9852564738032045,0.6707025360896383, 0.000
Hybrid,UC+λ,SR3_L0,True,1,yddot,4,0.5,0.2678115101176154,0.1376481987432373,0.367087237949545,0.027832326563389187,0.6707025360896383,-128.457 xddot +  18.181 sin(theta) thetaddot +  79.767 cos(theta) thetadot^2 +  74.516 lambda_F
Hybrid,UC+λ,SR3_L0,True,2,thetaddot,3,0.5,0.5030152154459526,0.030019854084050356,0.03001985410648852,-1.0215492449697714,0.6707025360896383,-1.136 cos(theta) + -1.832 xddot +  1.132 cos(theta) thetadot^2
